fabricante,modelo,codigo_modelo,url_modelo,href_original,texto_link,params
Effa,Plutus,Plutus,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Effa&modelo=Plutus,catalogomodelo.asp?fabricante=Effa&modelo=Plutus,Plutus,"{'fabricante': ['Effa'], 'modelo': ['Plutus']}"
Effa,Start Picape,Start Picape,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Effa&modelo=Start Picape,catalogomodelo.asp?fabricante=Effa&modelo=Start Picape,Start Picape,"{'fabricante': ['Effa'], 'modelo': ['Start Picape']}"
Effa,Start Van,Start Van,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Effa&modelo=Start Van,catalogomodelo.asp?fabricante=Effa&modelo=Start Van,Start Van,"{'fabricante': ['Effa'], 'modelo': ['Start Van']}"
Effa,ULC Picape,ULC Picape,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Effa&modelo=ULC Picape,catalogomodelo.asp?fabricante=Effa&modelo=ULC Picape,ULC Picape,"{'fabricante': ['Effa'], 'modelo': ['ULC Picape']}"
Effa,ULC Van,ULC Van,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Effa&modelo=ULC Van,catalogomodelo.asp?fabricante=Effa&modelo=ULC Van,ULC Van,"{'fabricante': ['Effa'], 'modelo': ['ULC Van']}"
Effa,V21,V21,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Effa&modelo=V21,catalogomodelo.asp?fabricante=Effa&modelo=V21,V21,"{'fabricante': ['Effa'], 'modelo': ['V21']}"
Effa,V22,V22,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Effa&modelo=V22,catalogomodelo.asp?fabricante=Effa&modelo=V22,V22,"{'fabricante': ['Effa'], 'modelo': ['V22']}"
Effa,V25,V25,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Effa&modelo=V25,catalogomodelo.asp?fabricante=Effa&modelo=V25,V25,"{'fabricante': ['Effa'], 'modelo': ['V25']}"
Engesa,4,4,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Engesa&modelo=4,catalogomodelo.asp?fabricante=Engesa&modelo=4,4,"{'fabricante': ['Engesa'], 'modelo': ['4']}"
Enseada,MG,MG,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Enseada&modelo=MG,catalogomodelo.asp?fabricante=Enseada&modelo=MG,MG,"{'fabricante': ['Enseada'], 'modelo': ['MG']}"
Envemo,Camper,Camper,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Envemo&modelo=Camper,catalogomodelo.asp?fabricante=Envemo&modelo=Camper,Camper,"{'fabricante': ['Envemo'], 'modelo': ['Camper']}"
Farus,Beta,Beta,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Farus&modelo=Beta,catalogomodelo.asp?fabricante=Farus&modelo=Beta,Beta,"{'fabricante': ['Farus'], 'modelo': ['Beta']}"
Farus,ML 929,ML 929,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Farus&modelo=ML 929,catalogomodelo.asp?fabricante=Farus&modelo=ML 929,ML 929,"{'fabricante': ['Farus'], 'modelo': ['ML 929']}"
Farus,Quadro,Quadro,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Farus&modelo=Quadro,catalogomodelo.asp?fabricante=Farus&modelo=Quadro,Quadro,"{'fabricante': ['Farus'], 'modelo': ['Quadro']}"
Farus,TS,TS,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Farus&modelo=TS,catalogomodelo.asp?fabricante=Farus&modelo=TS,TS,"{'fabricante': ['Farus'], 'modelo': ['TS']}"
Ferrari,12Cilindri,12Cilindri,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=12Cilindri,catalogomodelo.asp?fabricante=Ferrari&modelo=12Cilindri,12Cilindri,"{'fabricante': ['Ferrari'], 'modelo': ['12Cilindri']}"
Ferrari,296,296,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=296,catalogomodelo.asp?fabricante=Ferrari&modelo=296,296,"{'fabricante': ['Ferrari'], 'modelo': ['296']}"
Ferrari,348,348,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=348,catalogomodelo.asp?fabricante=Ferrari&modelo=348,348,"{'fabricante': ['Ferrari'], 'modelo': ['348']}"
Ferrari,360,360,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=360,catalogomodelo.asp?fabricante=Ferrari&modelo=360,360,"{'fabricante': ['Ferrari'], 'modelo': ['360']}"
Ferrari,456,456,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=456,catalogomodelo.asp?fabricante=Ferrari&modelo=456,456,"{'fabricante': ['Ferrari'], 'modelo': ['456']}"
Ferrari,458,458,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=458,catalogomodelo.asp?fabricante=Ferrari&modelo=458,458,"{'fabricante': ['Ferrari'], 'modelo': ['458']}"
Ferrari,488,488,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=488,catalogomodelo.asp?fabricante=Ferrari&modelo=488,488,"{'fabricante': ['Ferrari'], 'modelo': ['488']}"
Ferrari,512,512,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=512,catalogomodelo.asp?fabricante=Ferrari&modelo=512,512,"{'fabricante': ['Ferrari'], 'modelo': ['512']}"
Ferrari,550,550,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=550,catalogomodelo.asp?fabricante=Ferrari&modelo=550,550,"{'fabricante': ['Ferrari'], 'modelo': ['550']}"
Ferrari,575M,575M,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=575M,catalogomodelo.asp?fabricante=Ferrari&modelo=575M,575M,"{'fabricante': ['Ferrari'], 'modelo': ['575M']}"
Ferrari,599,599,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=599,catalogomodelo.asp?fabricante=Ferrari&modelo=599,599,"{'fabricante': ['Ferrari'], 'modelo': ['599']}"
Ferrari,612,612,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=612,catalogomodelo.asp?fabricante=Ferrari&modelo=612,612,"{'fabricante': ['Ferrari'], 'modelo': ['612']}"
Ferrari,812,812,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=812,catalogomodelo.asp?fabricante=Ferrari&modelo=812,812,"{'fabricante': ['Ferrari'], 'modelo': ['812']}"
Ferrari,849 Testarossa,849 Testarossa,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=849 Testarossa,catalogomodelo.asp?fabricante=Ferrari&modelo=849 Testarossa,849 Testarossa,"{'fabricante': ['Ferrari'], 'modelo': ['849 Testarossa']}"
Ferrari,Amalfi,Amalfi,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=Amalfi,catalogomodelo.asp?fabricante=Ferrari&modelo=Amalfi,Amalfi,"{'fabricante': ['Ferrari'], 'modelo': ['Amalfi']}"
Ferrari,California,California,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=California,catalogomodelo.asp?fabricante=Ferrari&modelo=California,California,"{'fabricante': ['Ferrari'], 'modelo': ['California']}"
Ferrari,Daytona SP3,Daytona SP3,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=Daytona SP3,catalogomodelo.asp?fabricante=Ferrari&modelo=Daytona SP3,Daytona SP3,"{'fabricante': ['Ferrari'], 'modelo': ['Daytona SP3']}"
Ferrari,Enzo,Enzo,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=Enzo,catalogomodelo.asp?fabricante=Ferrari&modelo=Enzo,Enzo,"{'fabricante': ['Ferrari'], 'modelo': ['Enzo']}"
Ferrari,F12,F12,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=F12,catalogomodelo.asp?fabricante=Ferrari&modelo=F12,F12,"{'fabricante': ['Ferrari'], 'modelo': ['F12']}"
Ferrari,F355,F355,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=F355,catalogomodelo.asp?fabricante=Ferrari&modelo=F355,F355,"{'fabricante': ['Ferrari'], 'modelo': ['F355']}"
Ferrari,F40,F40,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=F40,catalogomodelo.asp?fabricante=Ferrari&modelo=F40,F40,"{'fabricante': ['Ferrari'], 'modelo': ['F40']}"
Ferrari,F430,F430,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=F430,catalogomodelo.asp?fabricante=Ferrari&modelo=F430,F430,"{'fabricante': ['Ferrari'], 'modelo': ['F430']}"
Ferrari,F50,F50,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=F50,catalogomodelo.asp?fabricante=Ferrari&modelo=F50,F50,"{'fabricante': ['Ferrari'], 'modelo': ['F50']}"
Ferrari,F8,F8,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=F8,catalogomodelo.asp?fabricante=Ferrari&modelo=F8,F8,"{'fabricante': ['Ferrari'], 'modelo': ['F8']}"
Ferrari,F80,F80,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=F80,catalogomodelo.asp?fabricante=Ferrari&modelo=F80,F80,"{'fabricante': ['Ferrari'], 'modelo': ['F80']}"
Ferrari,FF,FF,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=FF,catalogomodelo.asp?fabricante=Ferrari&modelo=FF,FF,"{'fabricante': ['Ferrari'], 'modelo': ['FF']}"
Ferrari,FXX,FXX,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=FXX,catalogomodelo.asp?fabricante=Ferrari&modelo=FXX,FXX,"{'fabricante': ['Ferrari'], 'modelo': ['FXX']}"
Ferrari,GTC4Lusso,GTC4Lusso,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=GTC4Lusso,catalogomodelo.asp?fabricante=Ferrari&modelo=GTC4Lusso,GTC4Lusso,"{'fabricante': ['Ferrari'], 'modelo': ['GTC4Lusso']}"
Ferrari,LaFerrari,LaFerrari,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=LaFerrari,catalogomodelo.asp?fabricante=Ferrari&modelo=LaFerrari,LaFerrari,"{'fabricante': ['Ferrari'], 'modelo': ['LaFerrari']}"
Ferrari,Luce,Luce,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=Luce,catalogomodelo.asp?fabricante=Ferrari&modelo=Luce,Luce,"{'fabricante': ['Ferrari'], 'modelo': ['Luce']}"
Ferrari,Portofino,Portofino,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=Portofino,catalogomodelo.asp?fabricante=Ferrari&modelo=Portofino,Portofino,"{'fabricante': ['Ferrari'], 'modelo': ['Portofino']}"
Ferrari,Purosangue,Purosangue,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=Purosangue,catalogomodelo.asp?fabricante=Ferrari&modelo=Purosangue,Purosangue,"{'fabricante': ['Ferrari'], 'modelo': ['Purosangue']}"
Ferrari,Roma,Roma,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=Roma,catalogomodelo.asp?fabricante=Ferrari&modelo=Roma,Roma,"{'fabricante': ['Ferrari'], 'modelo': ['Roma']}"
Ferrari,SF90,SF90,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=SF90,catalogomodelo.asp?fabricante=Ferrari&modelo=SF90,SF90,"{'fabricante': ['Ferrari'], 'modelo': ['SF90']}"
Ferrari,Testarossa,Testarossa,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ferrari&modelo=Testarossa,catalogomodelo.asp?fabricante=Ferrari&modelo=Testarossa,Testarossa,"{'fabricante': ['Ferrari'], 'modelo': ['Testarossa']}"
Fiat,147,147,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=147,catalogomodelo.asp?fabricante=Fiat&modelo=147,147,"{'fabricante': ['Fiat'], 'modelo': ['147']}"
Fiat,147 Fiorino,147 Fiorino,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=147 Fiorino,catalogomodelo.asp?fabricante=Fiat&modelo=147 Fiorino,147 Fiorino,"{'fabricante': ['Fiat'], 'modelo': ['147 Fiorino']}"
Fiat,147 Pick-up,147 Pick-up,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=147 Pick-up,catalogomodelo.asp?fabricante=Fiat&modelo=147 Pick-up,147 Pick-up,"{'fabricante': ['Fiat'], 'modelo': ['147 Pick-up']}"
Fiat,500,500,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=500,catalogomodelo.asp?fabricante=Fiat&modelo=500,500,"{'fabricante': ['Fiat'], 'modelo': ['500']}"
Fiat,500e,500e,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=500e,catalogomodelo.asp?fabricante=Fiat&modelo=500e,500e,"{'fabricante': ['Fiat'], 'modelo': ['500e']}"
Fiat,Argo,Argo,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Argo,catalogomodelo.asp?fabricante=Fiat&modelo=Argo,Argo,"{'fabricante': ['Fiat'], 'modelo': ['Argo']}"
Fiat,Brava,Brava,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Brava,catalogomodelo.asp?fabricante=Fiat&modelo=Brava,Brava,"{'fabricante': ['Fiat'], 'modelo': ['Brava']}"
Fiat,Bravo,Bravo,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Bravo,catalogomodelo.asp?fabricante=Fiat&modelo=Bravo,Bravo,"{'fabricante': ['Fiat'], 'modelo': ['Bravo']}"
Fiat,Coupe,Coupe,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Coupe,catalogomodelo.asp?fabricante=Fiat&modelo=Coupe,Coupe,"{'fabricante': ['Fiat'], 'modelo': ['Coupe']}"
Fiat,Cronos,Cronos,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Cronos,catalogomodelo.asp?fabricante=Fiat&modelo=Cronos,Cronos,"{'fabricante': ['Fiat'], 'modelo': ['Cronos']}"
Fiat,Dardo,Dardo,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Dardo,catalogomodelo.asp?fabricante=Fiat&modelo=Dardo,Dardo,"{'fabricante': ['Fiat'], 'modelo': ['Dardo']}"
Fiat,Doblo,Doblo,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Doblo,catalogomodelo.asp?fabricante=Fiat&modelo=Doblo,Doblo,"{'fabricante': ['Fiat'], 'modelo': ['Doblo']}"
Fiat,Ducato,Ducato,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Ducato,catalogomodelo.asp?fabricante=Fiat&modelo=Ducato,Ducato,"{'fabricante': ['Fiat'], 'modelo': ['Ducato']}"
Fiat,Duna,Duna,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Duna,catalogomodelo.asp?fabricante=Fiat&modelo=Duna,Duna,"{'fabricante': ['Fiat'], 'modelo': ['Duna']}"
Fiat,Elba,Elba,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Elba,catalogomodelo.asp?fabricante=Fiat&modelo=Elba,Elba,"{'fabricante': ['Fiat'], 'modelo': ['Elba']}"
Fiat,Fastback,Fastback,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Fastback,catalogomodelo.asp?fabricante=Fiat&modelo=Fastback,Fastback,"{'fabricante': ['Fiat'], 'modelo': ['Fastback']}"
Fiat,Fiorino,Fiorino,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Fiorino,catalogomodelo.asp?fabricante=Fiat&modelo=Fiorino,Fiorino,"{'fabricante': ['Fiat'], 'modelo': ['Fiorino']}"
Fiat,Fiorino Pick-up,Fiorino Pick-up,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Fiorino Pick-up,catalogomodelo.asp?fabricante=Fiat&modelo=Fiorino Pick-up,Fiorino Pick-up,"{'fabricante': ['Fiat'], 'modelo': ['Fiorino Pick-up']}"
Fiat,Freemont,Freemont,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Freemont,catalogomodelo.asp?fabricante=Fiat&modelo=Freemont,Freemont,"{'fabricante': ['Fiat'], 'modelo': ['Freemont']}"
Fiat,Grande Panda,Grande Panda,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Grande Panda,catalogomodelo.asp?fabricante=Fiat&modelo=Grande Panda,Grande Panda,"{'fabricante': ['Fiat'], 'modelo': ['Grande Panda']}"
Fiat,Idea,Idea,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Idea,catalogomodelo.asp?fabricante=Fiat&modelo=Idea,Idea,"{'fabricante': ['Fiat'], 'modelo': ['Idea']}"
Fiat,Linea,Linea,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Linea,catalogomodelo.asp?fabricante=Fiat&modelo=Linea,Linea,"{'fabricante': ['Fiat'], 'modelo': ['Linea']}"
Fiat,Marea,Marea,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Marea,catalogomodelo.asp?fabricante=Fiat&modelo=Marea,Marea,"{'fabricante': ['Fiat'], 'modelo': ['Marea']}"
Fiat,Marea Weekend,Marea Weekend,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Marea Weekend,catalogomodelo.asp?fabricante=Fiat&modelo=Marea Weekend,Marea Weekend,"{'fabricante': ['Fiat'], 'modelo': ['Marea Weekend']}"
Fiat,Mobi,Mobi,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Mobi,catalogomodelo.asp?fabricante=Fiat&modelo=Mobi,Mobi,"{'fabricante': ['Fiat'], 'modelo': ['Mobi']}"
Fiat,Oggi,Oggi,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Oggi,catalogomodelo.asp?fabricante=Fiat&modelo=Oggi,Oggi,"{'fabricante': ['Fiat'], 'modelo': ['Oggi']}"
Fiat,Palio,Palio,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Palio,catalogomodelo.asp?fabricante=Fiat&modelo=Palio,Palio,"{'fabricante': ['Fiat'], 'modelo': ['Palio']}"
Fiat,Palio Weekend,Palio Weekend,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Palio Weekend,catalogomodelo.asp?fabricante=Fiat&modelo=Palio Weekend,Palio Weekend,"{'fabricante': ['Fiat'], 'modelo': ['Palio Weekend']}"
Fiat,Panorama,Panorama,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Panorama,catalogomodelo.asp?fabricante=Fiat&modelo=Panorama,Panorama,"{'fabricante': ['Fiat'], 'modelo': ['Panorama']}"
Fiat,Premio,Premio,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Premio,catalogomodelo.asp?fabricante=Fiat&modelo=Premio,Premio,"{'fabricante': ['Fiat'], 'modelo': ['Premio']}"
Fiat,Pulse,Pulse,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Pulse,catalogomodelo.asp?fabricante=Fiat&modelo=Pulse,Pulse,"{'fabricante': ['Fiat'], 'modelo': ['Pulse']}"
Fiat,Punto,Punto,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Punto,catalogomodelo.asp?fabricante=Fiat&modelo=Punto,Punto,"{'fabricante': ['Fiat'], 'modelo': ['Punto']}"
Fiat,Scudo,Scudo,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Scudo,catalogomodelo.asp?fabricante=Fiat&modelo=Scudo,Scudo,"{'fabricante': ['Fiat'], 'modelo': ['Scudo']}"
Fiat,Siena,Siena,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Siena,catalogomodelo.asp?fabricante=Fiat&modelo=Siena,Siena,"{'fabricante': ['Fiat'], 'modelo': ['Siena']}"
Fiat,Stilo,Stilo,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Stilo,catalogomodelo.asp?fabricante=Fiat&modelo=Stilo,Stilo,"{'fabricante': ['Fiat'], 'modelo': ['Stilo']}"
Fiat,Strada,Strada,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Strada,catalogomodelo.asp?fabricante=Fiat&modelo=Strada,Strada,"{'fabricante': ['Fiat'], 'modelo': ['Strada']}"
Fiat,Tempra,Tempra,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Tempra,catalogomodelo.asp?fabricante=Fiat&modelo=Tempra,Tempra,"{'fabricante': ['Fiat'], 'modelo': ['Tempra']}"
Fiat,Tempra SW,Tempra SW,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Tempra SW,catalogomodelo.asp?fabricante=Fiat&modelo=Tempra SW,Tempra SW,"{'fabricante': ['Fiat'], 'modelo': ['Tempra SW']}"
Fiat,Tipo,Tipo,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Tipo,catalogomodelo.asp?fabricante=Fiat&modelo=Tipo,Tipo,"{'fabricante': ['Fiat'], 'modelo': ['Tipo']}"
Fiat,Titano,Titano,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Titano,catalogomodelo.asp?fabricante=Fiat&modelo=Titano,Titano,"{'fabricante': ['Fiat'], 'modelo': ['Titano']}"
Fiat,Toro,Toro,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Toro,catalogomodelo.asp?fabricante=Fiat&modelo=Toro,Toro,"{'fabricante': ['Fiat'], 'modelo': ['Toro']}"
Fiat,Uno,Uno,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=Uno,catalogomodelo.asp?fabricante=Fiat&modelo=Uno,Uno,"{'fabricante': ['Fiat'], 'modelo': ['Uno']}"
Fiat,e-Scudo,e-Scudo,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Fiat&modelo=e-Scudo,catalogomodelo.asp?fabricante=Fiat&modelo=e-Scudo,e-Scudo,"{'fabricante': ['Fiat'], 'modelo': ['e-Scudo']}"
Ford,Aerostar,Aerostar,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ford&modelo=Aerostar,catalogomodelo.asp?fabricante=Ford&modelo=Aerostar,Aerostar,"{'fabricante': ['Ford'], 'modelo': ['Aerostar']}"
Ford,Belina,Belina,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ford&modelo=Belina,catalogomodelo.asp?fabricante=Ford&modelo=Belina,Belina,"{'fabricante': ['Ford'], 'modelo': ['Belina']}"
Ford,Bronco Sport,Bronco Sport,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ford&modelo=Bronco Sport,catalogomodelo.asp?fabricante=Ford&modelo=Bronco Sport,Bronco Sport,"{'fabricante': ['Ford'], 'modelo': ['Bronco Sport']}"
Ford,Corcel,Corcel,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ford&modelo=Corcel,catalogomodelo.asp?fabricante=Ford&modelo=Corcel,Corcel,"{'fabricante': ['Ford'], 'modelo': ['Corcel']}"
Ford,Corcel Sedan,Corcel Sedan,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ford&modelo=Corcel Sedan,catalogomodelo.asp?fabricante=Ford&modelo=Corcel Sedan,Corcel Sedan,"{'fabricante': ['Ford'], 'modelo': ['Corcel Sedan']}"
Ford,Courier,Courier,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ford&modelo=Courier,catalogomodelo.asp?fabricante=Ford&modelo=Courier,Courier,"{'fabricante': ['Ford'], 'modelo': ['Courier']}"
Ford,Crown Victoria,Crown Victoria,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ford&modelo=Crown Victoria,catalogomodelo.asp?fabricante=Ford&modelo=Crown Victoria,Crown Victoria,"{'fabricante': ['Ford'], 'modelo': ['Crown Victoria']}"
Ford,Del Rey,Del Rey,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ford&modelo=Del Rey,catalogomodelo.asp?fabricante=Ford&modelo=Del Rey,Del Rey,"{'fabricante': ['Ford'], 'modelo': ['Del Rey']}"
Ford,E-Transit,E-Transit,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ford&modelo=E-Transit,catalogomodelo.asp?fabricante=Ford&modelo=E-Transit,E-Transit,"{'fabricante': ['Ford'], 'modelo': ['E-Transit']}"
Ford,Ecosport,Ecosport,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ford&modelo=Ecosport,catalogomodelo.asp?fabricante=Ford&modelo=Ecosport,Ecosport,"{'fabricante': ['Ford'], 'modelo': ['Ecosport']}"
Ford,Edge,Edge,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ford&modelo=Edge,catalogomodelo.asp?fabricante=Ford&modelo=Edge,Edge,"{'fabricante': ['Ford'], 'modelo': ['Edge']}"
Ford,Escort,Escort,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ford&modelo=Escort,catalogomodelo.asp?fabricante=Ford&modelo=Escort,Escort,"{'fabricante': ['Ford'], 'modelo': ['Escort']}"
